1,48,32,53,17,32,12,24,18,103,63,97,57,99,35,44,35,106,52,96,53,106,44,75,51,106,49,72,43,106,52,60,33,9,4,3,3,8,17,34,15,39,18,38,20,63,35,36,36,41,41,86,23,19,28,45,29,12,30,68,23,31,31,43,16,43,12,7,15,39,10,11,17,44,23,23,25,93,46,28,22,50,51,73,33,38,42,64,45,16,30,31,27,26,26,42,21,42,11,29,14,43,5,4,11,52,10,34,46,73,25,8,21,30,39,79,33,25,40,62,39,27,21,28,31,20,13,23,25,
1,17,12,8,12,16,5,14,14,47,23,13,31,49,27,37,39,20,14,14,15,24,49,77,34,15,10,6,13,33,35,35,19,39,54,17,15,28,13,10,12,72,44,57,33,60,48,38,39,27,45,96,36,28,42,58,41,22,17,55,32,54,43,35,26,20,47,31,15,19,25,105,35,69,71,43,32,57,60,104,46,53,44,80,47,71,57,64,71,37,21,35,44,50,35,42,36,55,54,34,51,29,37,77,49,64,45,26,34,105,81,50,30,35,46,84,55,47,53,66,33,59,17,21,40,46,13,19,57,
1,73,3,1,11,17,1,0,11,31,10,24,68,18,4,14,19,13,18,78,45,13,31,71,30,11,22,34,38,16,24,29,17,64,11,5,23,34,8,3,9,79,39,47,55,82,22,39,50,49,58,95,42,41,48,83,48,57,36,45,26,71,55,47,23,48,23,16,22,37,20,10,12,77,50,31,36,77,43,40,32,65,77,97,68,59,49,91,51,74,38,27,48,74,26,36,53,36,20,10,13,25,12,11,9,41,31,14,12,46,43,16,8,26,46,84,49,28,41,94,70,45,41,32,54,73,16,19,99,
1,2,1,1,3,4,1,1,1,8,1,13,89,19,1,6,17,9,10,70,73,7,13,52,43,7,27,33,7,13,27,18,4,3,2,1,19,27,1,1,2,59,23,23,106,105,12,19,60,54,47,76,31,33,45,69,80,18,38,34,14,68,73,35,16,6,4,11,15,71,7,13,3,106,34,35,51,106,25,34,73,51,70,106,36,40,69,103,75,28,33,23,50,96,34,33,30,7,7,48,22,61,9,31,5,81,51,31,28,106,17,18,15,31,43,101,27,15,28,57,39,26,11,18,58,75,7,8,33,
1,37,3,0,8,23,3,1,3,32,5,2,16,35,6,8,28,15,3,4,3,6,11,11,8,7,2,3,8,22,13,6,3,103,15,10,19,74,25,8,16,95,26,71,61,102,44,56,65,56,39,99,43,46,40,58,41,28,33,99,38,59,56,55,28,96,24,13,18,47,29,15,20,63,23,38,56,67,49,59,45,68,45,76,68,69,52,80,59,39,44,60,41,58,54,69,44,53,32,14,12,22,28,17,16,32,20,27,31,58,39,15,19,46,32,83,70,51,42,76,49,48,24,44,59,51,17,36,69,
1,24,1,1,2,8,3,1,8,44,10,5,12,34,12,12,27,13,7,5,3,5,13,30,22,9,3,4,11,20,12,9,6,60,14,7,5,31,11,3,15,104,55,63,34,91,55,42,57,44,55,104,38,26,46,65,52,35,31,78,49,60,50,48,40,22,21,12,2,6,4,3,5,67,65,55,34,50,45,42,35,73,69,104,60,55,69,85,72,41,43,59,52,59,48,54,48,4,8,25,13,1,4,1,1,86,31,48,25,33,43,10,34,48,60,104,52,36,67,100,63,43,35,30,60,89,19,22,88,
1,46,22,49,21,27,12,24,21,36,16,64,55,20,19,46,50,11,23,43,23,13,30,87,24,25,67,37,13,25,27,50,17,101,24,15,42,54,43,18,30,80,20,68,59,31,36,52,54,25,29,93,38,28,28,51,27,28,62,68,23,41,37,53,17,88,31,37,32,45,31,26,36,71,33,59,77,41,50,60,56,34,34,91,57,38,55,82,60,33,67,50,23,51,45,56,30,34,19,33,19,24,15,17,22,74,46,42,33,34,46,26,33,26,34,91,49,28,57,75,49,27,20,30,49,51,23,21,53,
1,7,2,2,7,5,3,8,8,17,4,16,29,7,6,30,34,9,24,32,10,8,41,66,24,10,23,6,2,10,30,25,3,43,13,13,33,55,34,39,32,88,29,54,54,49,20,57,69,39,46,99,34,42,55,83,37,69,55,44,23,60,64,53,16,72,17,19,40,101,45,34,22,78,49,36,43,59,41,55,34,47,64,104,71,44,60,104,47,91,35,35,33,56,38,38,38,64,24,23,28,81,34,17,24,51,54,24,18,72,65,20,15,30,38,90,39,25,44,70,49,50,13,42,27,31,12,24,44,
1,14,10,0,2,6,0,1,4,35,9,2,5,3,2,10,36,27,8,7,7,7,15,70,56,1,2,4,11,19,11,9,3,10,19,0,2,4,0,1,4,77,44,78,19,14,19,35,49,71,71,109,54,42,48,72,55,10,47,109,44,54,67,62,23,7,15,1,1,1,0,0,2,104,41,36,27,19,27,46,49,84,76,101,83,84,69,108,80,24,49,63,47,53,71,91,32,6,8,1,0,0,0,0,1,69,40,32,25,14,17,24,11,35,68,109,68,31,44,109,41,24,31,40,60,45,14,26,13,
1,12,2,3,8,4,2,7,28,18,6,4,8,6,7,46,58,6,2,1,2,9,50,84,24,2,1,0,1,17,44,12,2,85,20,6,15,33,23,13,46,63,27,56,32,15,17,52,71,33,41,84,31,30,48,67,34,11,25,37,17,104,76,29,8,104,70,17,26,57,54,23,40,80,53,44,42,35,41,53,45,38,58,104,53,34,64,104,56,20,44,38,27,104,65,40,19,45,48,14,11,22,11,3,4,92,103,21,14,52,60,14,15,34,59,76,38,36,57,68,43,22,15,16,67,86,21,18,21,
1,6,6,4,9,17,24,18,8,18,9,17,21,3,1,22,60,7,21,26,16,4,30,93,49,5,27,10,5,23,63,31,5,23,13,26,37,31,12,7,13,95,19,45,51,21,12,46,104,40,45,98,54,31,40,85,56,51,65,41,25,92,94,38,20,53,29,9,12,9,9,11,23,104,59,37,65,48,33,55,64,43,60,104,95,42,49,104,59,68,67,36,37,82,49,37,28,16,19,7,5,7,15,14,8,89,63,29,40,34,18,12,24,29,39,79,57,26,39,59,43,29,25,22,41,50,27,15,16,
1,6,1,1,2,4,1,2,7,21,5,4,4,4,5,20,63,4,4,5,3,3,8,19,15,1,1,2,2,9,12,4,1,47,11,5,6,9,4,4,29,83,36,81,65,29,26,68,104,40,57,102,48,28,40,77,41,19,49,73,27,54,77,58,15,93,31,9,17,23,17,31,36,89,52,45,61,47,39,71,64,48,80,89,79,39,55,104,58,34,55,38,30,55,62,59,26,64,45,9,20,22,8,6,12,77,56,33,44,47,23,22,25,27,55,104,50,23,40,104,43,38,41,39,46,44,29,29,16,
1,13,7,8,14,23,18,16,14,36,13,8,8,9,13,31,36,13,8,7,9,15,36,72,26,9,6,4,7,28,31,23,9,55,30,20,31,49,42,37,30,98,45,55,22,35,50,49,54,30,33,100,39,33,49,69,47,24,14,40,39,74,46,34,33,58,51,33,41,61,49,43,35,83,82,49,37,53,48,40,32,61,54,98,65,67,59,72,62,35,23,32,63,67,29,26,31,27,24,34,42,41,32,31,24,104,45,18,21,40,97,15,20,36,42,88,56,44,66,80,63,24,18,15,37,91,17,11,50,
1,47,21,6,8,14,7,5,17,50,19,11,19,57,13,24,58,16,11,16,10,10,29,87,46,12,25,14,11,24,42,46,10,58,34,9,13,27,19,20,33,103,47,55,44,75,33,42,60,39,52,97,36,26,31,57,38,15,38,72,29,48,54,44,16,74,47,31,40,46,50,46,73,82,56,40,41,66,52,47,57,49,53,84,51,43,46,76,54,24,34,34,37,43,40,47,24,66,45,42,52,56,44,46,40,67,52,49,47,59,50,40,45,20,44,103,44,19,38,83,38,26,22,33,34,25,19,19,28,
1,0,2,0,0,0,0,0,0,18,6,2,2,4,2,2,7,8,6,4,2,2,3,3,4,0,0,0,1,1,1,1,0,3,8,2,2,2,2,2,3,90,43,60,24,32,32,40,56,60,75,108,60,41,60,58,50,19,46,75,35,36,48,51,31,7,9,3,3,3,3,4,5,69,82,82,33,32,55,68,80,73,102,108,71,63,108,108,81,42,66,63,60,54,62,77,45,3,4,3,2,2,3,3,3,33,39,60,25,13,11,39,36,41,71,108,66,36,51,82,49,40,26,28,64,50,29,22,54,
1,5,4,1,8,15,3,4,5,60,20,9,16,23,3,12,59,38,26,33,31,15,19,78,66,15,19,34,34,21,30,57,25,5,8,1,8,28,3,2,2,105,33,47,25,39,14,18,52,51,46,105,45,35,33,36,45,12,35,93,33,25,36,41,21,18,26,16,22,36,61,25,29,105,37,26,30,45,38,48,52,67,47,92,53,63,65,70,79,20,37,51,31,31,49,62,34,58,88,33,24,51,105,20,32,86,57,25,47,85,42,26,26,39,53,105,62,23,46,90,46,18,24,42,37,22,16,18,19,
2,44,30,32,36,31,11,14,37,62,15,17,34,57,17,19,73,8,13,36,10,3,21,67,31,3,5,21,14,21,37,35,7,107,8,10,11,32,21,7,51,107,36,45,33,107,68,32,53,31,54,84,42,30,40,56,36,12,29,68,42,32,38,50,18,107,3,1,3,22,6,1,52,68,21,19,29,107,46,24,43,60,45,44,45,66,44,46,53,26,30,36,24,44,46,46,26,72,5,62,22,6,1,0,27,73,24,60,50,99,30,7,24,99,55,34,40,96,29,34,42,62,33,7,27,86,35,9,10,
2,83,23,3,23,58,5,4,42,45,26,8,3,2,2,12,40,4,10,15,9,4,10,18,5,13,12,8,15,53,51,10,4,87,55,23,16,44,62,35,34,59,53,85,49,12,28,55,40,25,46,97,46,18,26,56,32,25,41,80,36,80,40,49,22,82,52,30,25,51,66,29,52,50,49,65,64,23,54,84,51,50,49,89,64,34,48,76,61,30,65,57,39,68,62,62,36,74,29,21,19,31,33,5,29,21,36,37,32,20,38,25,14,17,40,103,37,11,51,96,44,13,26,48,51,35,22,42,38,
2,28,8,11,16,26,17,44,43,62,11,9,15,18,11,34,92,6,7,13,28,23,26,52,17,3,5,10,26,37,44,17,3,80,43,68,51,48,33,40,35,104,53,72,65,36,47,53,46,28,29,72,86,57,32,45,37,9,18,43,44,52,32,29,13,101,41,14,9,23,27,14,14,104,62,61,79,43,78,70,56,54,45,70,103,103,55,71,79,23,35,39,50,63,36,48,31,26,20,7,3,2,1,2,2,68,63,31,29,23,25,16,22,23,29,62,63,38,61,56,26,12,10,12,32,33,11,10,14,
2,11,11,43,12,6,5,14,19,27,29,92,37,11,15,64,71,21,41,82,22,16,59,83,35,12,28,54,11,20,50,22,7,24,17,19,18,13,11,17,24,52,49,62,41,22,24,51,58,55,79,97,61,41,53,76,52,58,75,53,39,103,93,49,30,27,18,13,12,17,15,16,20,54,50,55,35,28,37,54,49,64,78,85,61,52,62,81,64,57,71,46,36,98,74,47,36,25,19,18,15,18,23,22,19,34,31,24,19,20,23,23,25,27,41,59,34,25,33,53,36,28,37,37,33,53,29,25,20,
2,18,8,12,20,26,7,10,12,18,12,83,39,2,4,59,45,2,19,85,13,1,15,66,12,19,30,41,7,27,29,30,8,46,31,19,37,72,53,34,29,45,56,104,77,21,42,96,74,27,62,104,48,20,42,104,44,47,58,92,46,55,59,73,34,52,27,19,32,62,56,27,28,35,35,58,42,29,49,61,54,44,41,73,51,37,51,63,70,31,34,48,44,68,51,38,29,71,21,11,29,49,31,3,11,17,26,44,34,20,20,25,25,16,38,101,37,17,36,74,30,9,20,23,31,37,14,16,8,
2,37,6,7,68,110,1,1,19,77,9,11,50,41,5,23,82,3,2,2,4,14,27,51,14,34,46,3,7,63,60,14,1,78,15,5,30,110,48,11,19,110,43,53,39,48,38,32,51,30,29,68,59,49,28,24,37,57,19,55,48,98,37,22,23,31,7,3,8,94,64,11,13,66,39,27,30,54,59,47,50,37,27,44,57,87,52,39,53,79,26,31,50,80,42,24,51,12,12,3,31,52,17,1,4,33,55,21,31,53,40,8,15,17,23,74,69,44,47,61,23,81,12,16,43,43,17,19,77,
2,22,10,24,68,63,18,17,29,79,12,8,7,6,4,10,59,21,11,9,2,1,10,30,28,3,5,10,5,28,59,29,3,30,11,19,43,50,36,16,21,97,33,83,33,12,25,46,37,58,72,104,32,38,41,54,40,14,47,104,27,48,40,53,28,42,12,12,42,88,73,28,13,104,45,49,19,19,47,74,32,95,52,74,44,63,68,75,69,30,43,65,30,52,52,89,50,20,14,16,38,62,40,13,15,73,52,23,23,16,19,16,13,24,52,82,47,19,33,87,36,16,44,40,36,28,19,36,18,
2,13,2,1,39,21,1,1,8,13,7,9,5,1,1,6,13,2,6,10,5,2,4,9,5,8,10,5,4,12,9,4,1,47,19,15,57,96,17,15,20,59,44,74,43,17,20,51,58,37,60,81,54,31,37,58,43,57,62,43,40,87,47,46,30,60,25,18,35,95,79,31,26,59,39,71,49,25,33,69,65,47,57,103,68,41,66,88,71,71,65,62,35,67,58,62,63,45,21,21,53,76,63,31,10,37,38,36,25,18,24,23,19,24,43,99,33,16,49,84,48,55,21,38,35,47,24,27,68,
2,3,1,1,19,20,7,23,10,20,2,1,54,44,2,17,51,5,11,2,1,7,35,42,11,18,22,8,10,11,23,17,13,17,7,13,54,105,25,22,11,105,36,45,80,105,33,43,67,33,40,71,38,60,49,59,28,86,46,53,43,82,44,51,36,14,16,16,31,73,38,13,7,47,37,40,45,105,74,55,28,32,43,84,59,47,38,84,41,30,31,33,27,50,22,27,21,44,34,79,83,25,10,4,13,96,26,42,83,67,103,26,32,9,26,60,41,53,32,63,69,8,32,27,19,46,13,12,21,
2,5,1,1,0,0,0,1,2,54,7,8,13,7,6,33,109,12,15,30,14,8,34,109,56,12,34,15,6,48,108,51,6,19,7,3,2,3,4,6,8,109,57,48,46,22,22,37,80,32,48,94,62,43,33,57,38,37,63,74,31,109,68,35,20,32,14,7,9,18,13,8,6,109,67,35,60,37,44,45,68,40,50,68,82,66,54,72,55,44,55,43,42,86,49,49,35,8,4,3,7,3,1,16,7,102,70,27,21,15,27,23,24,24,30,70,44,25,48,48,23,23,16,19,29,62,23,21,44,
2,32,6,1,56,106,5,0,10,101,19,3,33,58,3,10,61,10,9,7,6,6,15,36,15,11,10,4,14,58,40,15,5,45,14,4,37,106,69,7,10,106,62,63,36,58,49,46,38,25,57,89,47,22,23,52,29,20,31,64,47,72,30,40,22,13,8,2,7,99,48,7,3,58,56,32,33,77,63,58,38,61,51,53,59,59,42,64,55,35,32,32,43,48,37,50,41,23,5,31,74,47,16,1,7,71,42,21,59,69,46,16,18,19,46,105,40,16,44,93,27,37,28,26,44,39,10,20,36,
2,37,10,22,105,53,3,16,38,34,8,25,20,2,4,33,64,7,19,29,6,4,29,72,24,56,85,19,3,45,76,19,8,85,31,12,29,105,32,23,32,78,35,56,35,8,13,37,43,45,46,80,52,32,26,53,32,105,54,57,28,105,50,46,29,53,35,21,22,95,94,46,28,57,40,38,32,20,24,60,46,55,48,56,51,41,48,67,49,80,33,32,30,39,34,53,42,27,18,20,24,80,64,6,5,32,48,25,12,15,14,11,7,17,38,85,23,10,24,80,21,53,10,27,26,17,6,21,43,
3,13,4,32,97,65,7,54,28,21,6,25,50,29,17,50,47,11,26,22,4,3,41,90,22,77,95,14,4,12,32,45,15,71,17,32,106,81,21,28,39,67,24,35,24,26,25,38,52,35,49,79,27,22,40,71,36,106,29,41,22,62,42,43,52,67,37,14,25,61,39,24,40,40,28,31,26,27,36,44,34,41,51,87,39,34,46,77,54,106,26,35,15,24,23,37,59,71,33,23,29,46,41,16,17,48,33,25,15,33,42,14,11,21,41,85,23,16,28,79,32,106,23,30,12,12,9,24,45,
3,17,3,3,39,37,4,4,10,46,10,18,68,38,30,70,70,16,17,12,15,18,74,97,20,17,31,16,11,19,57,50,12,63,13,5,24,103,17,4,10,103,25,67,58,56,35,35,37,39,28,103,62,49,46,41,45,11,30,74,33,42,43,49,20,67,26,15,25,73,51,19,23,72,39,39,52,51,70,65,46,39,40,88,84,71,61,76,89,20,38,51,34,41,37,69,37,18,15,7,9,22,20,10,7,23,31,32,41,43,23,22,27,12,21,83,72,35,33,88,41,22,26,41,28,17,19,28,16,
3,0,1,0,0,0,0,0,0,12,3,1,1,1,4,8,9,5,2,1,1,1,6,11,8,0,0,0,1,1,1,0,0,7,9,1,1,3,4,2,3,106,56,30,13,25,38,39,46,68,64,73,41,35,51,68,60,30,20,44,40,71,40,38,43,5,8,1,1,2,2,1,2,108,89,29,27,36,36,34,30,108,106,91,67,66,77,80,70,76,58,55,83,108,66,49,71,0,1,0,0,0,0,0,0,52,44,9,7,39,25,10,55,59,75,60,49,47,33,59,86,30,20,26,108,76,17,29,108,
3,1,0,0,0,13,5,1,1,10,4,1,1,10,4,1,3,4,3,2,1,1,1,2,3,1,1,1,2,3,2,1,1,12,7,15,19,104,39,5,4,92,55,51,25,86,61,31,38,67,73,73,35,39,44,47,41,26,25,60,40,53,35,40,42,9,8,39,23,42,24,4,2,103,70,37,35,104,99,41,33,104,89,70,62,68,72,65,64,38,34,51,52,55,42,49,46,4,52,57,31,6,4,12,12,84,57,45,60,60,51,16,12,69,80,75,34,36,61,77,48,45,19,29,37,75,22,19,44,
3,30,8,10,16,10,4,5,24,39,15,14,21,21,27,36,71,22,30,21,11,29,73,60,26,22,25,24,11,29,50,31,19,60,25,15,13,31,26,24,36,71,36,76,26,18,40,45,49,30,43,105,40,33,59,84,48,33,24,67,27,55,49,50,34,61,72,20,12,27,40,26,24,52,77,71,41,25,73,68,44,65,68,105,65,69,85,85,89,38,40,57,47,56,39,53,55,19,18,12,11,8,8,8,9,46,46,38,27,24,32,18,27,22,44,105,48,24,59,81,43,42,26,30,31,50,27,14,40,
3,5,3,3,8,9,3,3,6,15,6,5,10,11,6,9,18,5,5,4,3,6,21,24,9,16,11,2,2,11,21,9,4,47,30,33,56,60,28,28,40,104,57,67,71,65,47,64,90,39,55,92,56,54,67,91,53,104,48,31,41,104,69,40,37,45,57,20,41,59,33,18,19,92,97,67,49,64,62,63,57,53,71,102,71,67,65,97,66,96,45,30,71,104,27,30,43,3,4,2,1,17,5,1,1,17,15,10,6,6,5,6,6,7,11,22,11,10,11,23,10,7,5,5,9,14,3,3,3,
3,4,4,4,2,3,4,3,4,26,10,7,12,11,12,21,38,23,12,8,9,14,45,62,32,11,12,7,4,16,35,18,6,18,10,3,3,5,9,9,10,106,39,27,13,19,31,48,68,58,49,67,33,43,74,101,63,21,18,28,27,106,70,45,31,21,21,3,3,6,9,9,8,106,95,29,27,37,39,40,36,79,79,78,56,67,53,79,62,45,20,27,88,106,39,32,50,8,5,5,6,4,3,4,9,81,60,18,11,45,24,17,60,35,53,67,78,40,21,71,103,26,6,11,106,94,21,11,78,
3,11,16,13,10,9,4,5,13,54,25,31,60,51,26,38,83,45,64,36,20,45,78,68,43,45,44,8,22,57,48,25,28,29,18,6,8,12,12,14,17,103,41,44,30,36,45,47,65,53,42,73,41,62,62,77,60,30,29,29,35,94,38,23,24,34,39,25,25,21,43,57,14,86,90,57,33,42,65,60,37,60,60,94,60,75,58,81,58,23,16,22,48,95,21,27,28,24,14,15,25,24,11,8,15,69,59,34,24,44,47,19,20,26,45,85,61,34,28,67,36,21,16,14,35,32,22,22,16,
3,74,5,2,15,84,3,1,5,56,17,22,67,67,19,33,62,31,53,39,25,32,87,84,37,33,70,30,13,28,58,40,16,104,6,2,17,105,14,5,13,105,26,39,37,74,37,36,75,35,38,64,30,25,54,70,37,43,26,41,27,76,66,52,26,105,22,5,11,101,20,7,13,98,46,28,23,55,53,38,32,42,42,54,43,36,40,62,41,36,20,24,33,67,28,37,36,72,7,3,7,86,4,1,4,78,47,19,10,51,16,6,7,14,30,51,21,12,23,45,20,18,12,18,39,36,11,13,24,
3,1,0,0,2,5,1,0,0,23,3,12,114,82,9,24,51,12,19,72,73,16,43,114,42,11,69,61,10,22,72,57,9,1,0,1,4,23,4,2,2,114,14,53,62,114,47,31,68,47,30,107,47,51,39,66,54,6,22,63,24,61,64,50,15,1,1,2,5,17,7,2,1,68,10,35,51,114,62,37,38,48,42,105,66,66,54,91,62,16,21,28,32,48,31,50,27,1,1,4,2,3,2,0,0,8,5,19,16,69,53,13,7,11,22,88,38,27,42,76,23,26,16,24,34,18,9,17,31,
3,48,20,15,15,46,24,31,21,36,26,43,98,76,17,59,48,24,19,56,72,39,34,41,36,21,72,37,8,10,26,23,9,4,3,3,3,14,2,4,4,92,13,30,69,107,25,25,49,43,34,89,42,37,61,78,61,37,32,37,16,55,49,42,21,0,17,107,2,8,9,45,1,64,25,90,55,102,57,59,40,50,55,107,59,52,76,73,77,44,38,37,26,45,38,38,37,1,3,15,1,1,8,37,5,9,8,24,10,25,40,40,14,16,22,89,27,33,54,72,43,29,23,21,33,33,11,15,73,
3,26,27,33,33,24,17,24,27,36,21,33,42,31,28,34,54,37,39,19,19,26,50,59,35,27,28,23,18,32,52,35,20,27,40,48,36,35,45,71,70,50,25,50,52,23,25,55,58,29,52,93,31,22,38,84,44,32,40,63,33,82,42,54,40,24,24,45,78,44,58,70,64,40,42,46,65,29,35,60,38,57,69,97,39,45,57,76,68,31,47,51,59,82,49,54,48,24,16,37,60,37,29,14,15,29,36,30,28,34,29,16,10,23,62,87,34,21,29,79,48,17,28,31,60,54,34,27,24,
